,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
564,2007,6,24,2,1600,1545,1835,1815,AA,1415,N4YFAA,215,210,170,20,15,PHL,DFW,1302,24,21,0,N,0,0,0,19,0,1
565,2007,6,27,5,1552,1545,1819,1815,AA,1415,N588AA,207,210,174,4,7,PHL,DFW,1302,9,24,0,N,0,,,,,
566,2007,6,30,1,1625,1545,1859,1815,AA,1415,N4XGAA,214,210,171,44,40,PHL,DFW,1302,5,38,0,N,0,18,0,4,0,22
567,2007,6,14,6,1508,1340,,1720,AA,1416,N064AA,,220,,,88,SJU,BDL,1666,,71,0,N,1,,,,,
568,2007,6,5,4,1608,1340,1946,1735,AA,1416,N060AA,218,235,196,131,148,SJU,JFK,1597,12,10,0,N,0,107,0,0,0,24
569,2007,6,6,5,1428,1340,1802,1735,AA,1416,N051AA,214,235,195,27,48,SJU,JFK,1597,9,10,0,N,0,25,0,0,0,2
570,2007,6,7,6,1603,1340,2008,1735,AA,1416,N065AA,245,235,206,153,143,SJU,JFK,1597,26,13,0,N,0,0,0,10,0,143
571,2007,6,8,7,1638,1340,2115,1735,AA,1416,N060AA,277,235,235,220,178,SJU,JFK,1597,32,10,0,N,0,0,0,42,0,178
572,2007,6,12,4,1353,1340,1739,1735,AA,1416,N051AA,226,235,195,4,13,SJU,JFK,1597,20,11,0,N,0,,,,,
573,2007,6,13,5,1347,1340,1748,1735,AA,1416,N061AA,241,235,208,13,7,SJU,JFK,1597,19,14,0,N,0,,,,,
574,2007,6,16,1,1406,1340,1804,1735,AA,1416,N063AA,238,235,202,29,26,SJU,JFK,1597,15,21,0,N,0,1,0,3,0,25
575,2007,6,17,2,1518,1340,1921,1735,AA,1416,N056AA,243,235,215,106,98,SJU,JFK,1597,12,16,0,N,0,98,0,8,0,0
576,2007,6,20,5,1426,1340,1806,1735,AA,1416,N077AA,220,235,197,31,46,SJU,JFK,1597,10,13,0,N,0,10,0,0,0,21
577,2007,6,21,6,1956,1340,2333,1735,AA,1416,N7BUAA,217,235,193,358,376,SJU,JFK,1597,13,11,0,N,0,6,0,0,0,352
578,2007,6,22,7,1441,1340,1834,1735,AA,1416,N073AA,233,235,204,59,61,SJU,JFK,1597,15,14,0,N,0,45,0,0,0,14
579,2007,6,25,3,1448,1340,1920,1735,AA,1416,N063AA,272,235,217,105,68,SJU,JFK,1597,17,38,0,N,0,68,0,37,0,0
580,2007,6,26,4,1403,1340,1903,1735,AA,1416,N052AA,300,235,222,88,23,SJU,JFK,1597,23,55,0,N,0,23,0,65,0,0
581,2007,6,27,5,1516,1340,1853,1735,AA,1416,N056AA,217,235,197,78,96,SJU,JFK,1597,8,12,0,N,0,2,0,0,0,76
582,2007,6,28,6,1357,1340,1757,1735,AA,1416,N071AA,240,235,211,22,17,SJU,JFK,1597,17,12,0,N,0,1,0,5,0,16
583,2007,6,29,7,1532,1340,1949,1735,AA,1416,N050AA,257,235,218,134,112,SJU,JFK,1597,21,18,0,N,0,42,0,22,0,70
584,2007,6,30,1,1402,1340,1807,1735,AA,1416,N051AA,245,235,206,32,22,SJU,JFK,1597,27,12,0,N,0,0,0,10,12,10
585,2007,6,3,2,1517,1445,1745,1630,AA,1417,N569AA,268,225,220,75,32,ORD,LAS,1515,10,38,0,N,0,0,0,43,0,32
586,2007,6,5,4,1503,1445,1702,1630,AA,1417,N4XHAA,239,225,217,32,18,ORD,LAS,1515,11,11,0,N,0,0,0,14,0,18
587,2007,6,6,5,1528,1445,1815,1630,AA,1417,N4XHAA,287,225,219,105,43,ORD,LAS,1515,20,48,0,N,0,0,0,65,0,40
588,2007,6,7,6,1517,1445,1727,1630,AA,1417,N596AA,250,225,221,57,32,ORD,LAS,1515,8,21,0,N,0,0,0,35,0,22
589,2007,6,9,1,1540,1445,1752,1630,AA,1417,N570AA,252,225,215,82,55,ORD,LAS,1515,13,24,0,N,0,0,0,34,0,48
590,2007,6,13,5,1534,1445,1743,1630,AA,1417,N436AA,249,225,214,73,49,ORD,LAS,1515,8,27,0,N,0,0,0,26,0,47
591,2007,6,15,7,1609,1445,1803,1630,AA,1417,N4WKAA,234,225,209,93,84,ORD,LAS,1515,7,18,0,N,0,0,0,9,0,84
592,2007,6,19,4,1513,1445,1746,1630,AA,1417,N4YAAA,273,225,219,76,28,ORD,LAS,1515,29,25,0,N,0,28,0,48,0,0
593,2007,6,21,6,1459,1445,1655,1630,AA,1417,N4YKAA,236,225,202,25,14,ORD,LAS,1515,8,26,0,N,0,7,0,11,0,7
594,2007,6,26,4,1605,1445,1821,1630,AA,1417,N460AA,256,225,225,111,80,ORD,LAS,1515,9,22,0,N,0,80,0,31,0,0
595,2007,6,27,5,1535,1445,1727,1630,AA,1417,N597AA,232,225,194,57,50,ORD,LAS,1515,12,26,0,N,0,0,0,57,0,0
596,2007,6,28,6,1514,1445,1735,1630,AA,1417,N591AA,261,225,224,65,29,ORD,LAS,1515,6,31,0,N,0,24,0,36,0,5
597,2007,6,1,7,1339,1305,1750,1725,AA,1418,N493AA,131,140,106,25,34,TUS,DFW,813,14,11,0,N,0,0,0,0,0,25
598,2007,6,3,2,1316,1305,1726,1725,AA,1418,N547AA,130,140,105,1,11,TUS,DFW,813,10,15,0,N,0,,,,,
599,2007,6,4,3,1312,1305,1713,1725,AA,1418,N497AA,121,140,100,-12,7,TUS,DFW,813,11,10,0,N,0,,,,,
600,2008,6,5,4,1320,1305,1716,1725,AA,1418,N537AA,116,140,99,-9,15,TUS,DFW,813,4,13,0,N,0,,,,,
601,2008,6,7,6,1312,1305,1739,1725,AA,1418,N237AA,147,140,112,14,7,TUS,DFW,813,19,16,0,N,0,,,,,
602,2008,6,8,7,1330,1305,1753,1725,AA,1418,N556AA,143,140,106,28,25,TUS,DFW,813,8,29,0,N,0,0,0,3,0,25
603,2008,6,9,1,1517,1305,2024,1725,AA,1418,N432AA,187,140,114,179,132,TUS,DFW,813,14,59,0,N,0,0,0,123,0,56
604,2008,6,12,4,1538,1305,1939,1725,AA,1418,N577AA,121,140,102,134,153,TUS,DFW,813,10,9,0,N,0,0,0,0,0,134
605,2008,6,13,5,1314,1305,1715,1725,AA,1418,N499AA,121,140,100,-10,9,TUS,DFW,813,12,9,0,N,0,,,,,
606,2008,6,14,6,1324,1305,1752,1725,AA,1418,N513AA,148,140,113,27,19,TUS,DFW,813,17,18,0,N,0,0,0,8,0,19
607,2008,6,17,2,1316,1305,1735,1725,AA,1418,N510AA,139,140,109,10,11,TUS,DFW,813,19,11,0,N,0,,,,,
608,2008,6,19,4,1421,1305,1834,1725,AA,1418,N549AA,133,140,107,69,76,TUS,DFW,813,13,13,0,N,0,0,5,0,0,64
609,2008,6,20,5,1326,1305,1807,1725,AA,1418,N4WMAA,161,140,105,42,21,TUS,DFW,813,45,11,0,N,0,9,0,21,0,12
610,2008,6,21,6,1312,1305,1713,1725,AA,1418,N411AA,121,140,104,-12,7,TUS,DFW,813,8,9,0,N,0,,,,,
611,2008,6,23,1,1319,1305,1730,1725,AA,1418,N463AA,131,140,106,5,14,TUS,DFW,813,16,9,0,N,0,,,,,
612,2008,6,24,2,1348,1305,1805,1725,AA,1418,N548AA,137,140,110,40,43,TUS,DFW,813,14,13,0,N,0,0,0,0,0,40
613,2008,6,25,3,1315,1305,1724,1725,AA,1418,N573AA,129,140,111,-1,10,TUS,DFW,813,11,7,0,N,0,,,,,
614,2008,6,26,4,1322,1305,1745,1725,AA,1418,N476AA,143,140,112,20,17,TUS,DFW,813,9,22,0,N,0,8,0,3,0,9
615,2008,6,11,3,949,940,1106,1050,AA,1419,N4YKAA,77,70,42,16,9,LAS,LAX,236,11,24,0,N,0,0,0,10,0,6
616,2008,6,13,5,948,940,1109,1050,AA,1419,N4XDAA,81,70,43,19,8,LAS,LAX,236,6,32,0,N,0,0,0,11,0,8
617,2008,6,24,2,1012,940,1117,1050,AA,1419,N4XJAA,65,70,43,27,32,LAS,LAX,236,4,18,0,N,0,27,0,0,0,0
618,2008,6,26,4,950,940,1104,1050,AA,1419,N4XXAA,74,70,41,14,10,LAS,LAX,236,6,27,0,N,0,,,,,
619,2008,6,29,7,957,940,1103,1050,AA,1419,N4YBAA,66,70,40,13,17,LAS,LAX,236,7,19,0,N,0,,,,,
620,2008,6,29,7,754,730,918,850,AA,1419,N4YBAA,204,200,182,28,24,STL,LAS,1372,7,15,0,N,0,24,0,4,0,0
621,2008,6,1,7,2126,2020,2332,2220,AA,1421,N574AA,186,180,170,72,66,IAD,DFW,1172,4,12,0,N,0,0,12,6,0,54
622,2008,6,3,2,2115,2020,2347,2220,AA,1421,N481AA,212,180,170,87,55,IAD,DFW,1172,5,37,0,N,0,20,0,32,0,35
623,2008,6,4,3,2205,2020,110,2220,AA,1421,N548AA,245,180,159,170,105,IAD,DFW,1172,3,83,0,N,0,0,55,65,0,50
624,2008,6,8,7,2152,2020,2338,2220,AA,1421,N227AA,166,180,153,78,92,IAD,DFW,1172,4,9,0,N,0,0,0,0,0,78
625,2008,6,9,1,2145,2020,2352,2220,AA,1421,N481AA,187,180,162,92,85,IAD,DFW,1172,6,19,0,N,0,0,0,7,0,85
626,2008,6,10,2,2115,2020,17,2220,AA,1421,N287AA,242,180,158,117,55,IAD,DFW,1172,5,79,0,N,0,0,49,62,0,6
627,2008,6,12,4,2249,2020,39,2220,AA,1421,N574AA,170,180,150,139,149,IAD,DFW,1172,7,13,0,N,0,0,0,0,0,139
628,2008,6,13,5,2228,2020,21,2220,AA,1421,N552AA,173,180,157,121,128,IAD,DFW,1172,3,13,0,N,0,0,0,19,0,102
629,2008,6,15,7,2130,2020,2319,2220,AA,1421,N292AA,169,180,157,59,70,IAD,DFW,1172,4,8,0,N,0,0,0,0,0,59
630,2008,6,16,1,2105,2020,2343,2220,AA,1421,N481AA,218,180,168,83,45,IAD,DFW,1172,7,43,0,N,0,8,0,38,0,37
631,2008,6,17,2,2044,2020,2247,2220,AA,1421,N471AA,183,180,162,27,24,IAD,DFW,1172,10,11,0,N,0,0,0,3,0,24
632,2008,6,19,4,2300,2020,59,2220,AA,1421,N528AA,179,180,160,159,160,IAD,DFW,1172,5,14,0,N,0,0,0,11,0,148
633,2008,6,20,5,2104,2020,2335,2220,AA,1421,N588AA,211,180,164,75,44,IAD,DFW,1172,32,15,0,N,0,17,0,31,0,27
634,2008,6,22,7,2135,2020,2336,2220,AA,1421,N248AA,181,180,160,76,75,IAD,DFW,1172,7,14,0,N,0,0,0,4,0,72
635,2008,6,23,1,2027,2020,2242,2220,AA,1421,N594AA,195,180,161,22,7,IAD,DFW,1172,8,26,0,N,0,0,0,15,0,7
636,2008,6,24,2,2045,2020,2229,2220,AA,1421,N451AA,164,180,149,9,25,IAD,DFW,1172,4,11,0,N,0,,,,,
637,2008,6,27,5,2040,2020,2238,2220,AA,1421,N537AA,178,180,150,18,20,IAD,DFW,1172,6,22,0,N,0,0,0,3,0,15
638,2008,6,23,1,1304,1255,1451,1445,AA,1423,N593AA,227,230,211,6,9,STL,LAX,1593,6,10,0,N,0,,,,,
639,2008,6,24,2,1417,1255,1606,1445,AA,1423,N4YKAA,229,230,215,81,82,STL,LAX,1593,6,8,0,N,0,0,55,0,0,26
640,2008,6,27,5,1303,1255,1451,1445,AA,1423,N4YCAA,228,230,209,6,8,STL,LAX,1593,9,10,0,N,0,,,,,
641,2008,6,4,3,716,630,940,835,AA,1425,N5DSAA,204,185,180,65,46,MIA,ORD,1197,5,19,0,N,0,46,0,19,0,0
642,2008,6,9,1,637,630,848,835,AA,1425,N5DJAA,191,185,165,13,7,MIA,ORD,1197,13,13,0,N,0,,,,,
643,2008,6,13,5,645,630,846,835,AA,1425,N611AA,181,185,157,11,15,MIA,ORD,1197,8,16,0,N,0,,,,,
644,2008,6,16,1,1047,630,1248,835,AA,1425,N634AA,181,185,161,253,257,MIA,ORD,1197,5,15,0,N,0,253,0,0,0,0
645,2008,6,4,3,1026,930,1254,1135,AA,1425,N5DSAA,268,245,248,79,56,ORD,SNA,1726,7,13,0,N,0,0,0,23,0,56
646,2008,6,5,4,951,930,1159,1135,AA,1425,N5CYAA,248,245,224,24,21,ORD,SNA,1726,7,17,0,N,0,0,0,5,0,19
647,2008,6,8,7,942,930,1204,1135,AA,1425,N5EGAA,262,245,243,29,12,ORD,SNA,1726,8,11,0,N,0,12,0,17,0,0
648,2008,6,9,1,1026,930,1243,1135,AA,1425,N5DJAA,257,245,231,68,56,ORD,SNA,1726,6,20,0,N,0,48,0,12,0,8
649,2008,6,10,2,937,930,1200,1135,AA,1425,N5BTAA,263,245,244,25,7,ORD,SNA,1726,7,12,0,N,0,7,0,18,0,0
650,2008,6,12,4,954,930,1224,1135,AA,1425,N5CLAA,270,245,242,49,24,ORD,SNA,1726,9,19,0,N,0,9,0,25,0,15
651,2008,6,13,5,947,930,1219,1135,AA,1425,N5CLAA,272,245,241,44,17,ORD,SNA,1726,15,16,0,N,0,5,0,27,0,12
652,2008,6,15,7,1225,930,1500,1135,AA,1425,N5CLAA,275,245,228,205,175,ORD,SNA,1726,21,26,0,N,0,0,0,51,0,154
653,2008,6,16,1,1224,930,1445,1135,AA,1425,N5ELAA,261,245,236,190,174,ORD,SNA,1726,11,14,0,N,0,174,0,16,0,0
654,2008,6,18,3,943,930,1159,1135,AA,1425,N5FEAA,256,245,228,24,13,ORD,SNA,1726,6,22,0,N,0,13,0,11,0,0
655,2008,6,19,4,941,930,1205,1135,AA,1425,N5BRAA,264,245,238,30,11,ORD,SNA,1726,9,17,0,N,0,11,0,19,0,0
656,2008,6,20,5,1013,930,1234,1135,AA,1425,N5CRAA,261,245,227,59,43,ORD,SNA,1726,7,27,0,N,0,41,0,16,0,2
657,2008,6,23,1,957,930,1206,1135,AA,1425,N621AA,249,245,220,31,27,ORD,SNA,1726,8,21,0,N,0,17,0,4,0,10
658,2008,6,25,3,942,930,1140,1135,AA,1425,N5BVAA,238,245,222,5,12,ORD,SNA,1726,5,11,0,N,0,,,,,
659,2008,6,26,4,941,930,1215,1135,AA,1425,N5CFAA,274,245,226,40,11,ORD,SNA,1726,5,43,0,N,0,11,0,29,0,0
660,2008,6,27,5,957,930,1210,1135,AA,1425,N5FSAA,253,245,221,35,27,ORD,SNA,1726,7,25,0,N,0,27,0,8,0,0
661,2008,6,30,1,939,930,1135,1135,AA,1425,N5BYAA,236,245,217,0,9,ORD,SNA,1726,5,14,0,N,0,,,,,
662,2008,6,20,5,809,750,1119,1110,AA,1428,N4XWAA,130,140,110,9,19,STL,MCO,880,6,14,0,N,0,,,,,
663,2008,6,1,7,1444,1420,1536,1505,AA,1429,N617AA,172,165,155,31,24,DFW,SAN,1171,3,14,0,N,0,0,0,7,0,24
664,2008,6,4,3,1453,1420,1556,1505,AA,1429,N631AA,183,165,165,51,33,DFW,SAN,1171,3,15,0,N,0,5,0,18,0,28
665,2008,6,5,4,1427,1420,1528,1505,AA,1429,N637AA,181,165,161,23,7,DFW,SAN,1171,8,12,0,N,0,7,0,16,0,0
666,2008,6,8,7,1704,1420,1811,1505,AA,1429,N622AA,187,165,156,186,164,DFW,SAN,1171,3,28,0,N,0,164,0,22,0,0
667,2008,6,9,1,1426,1420,1516,1505,AA,1429,N5CMAA,170,165,153,11,6,DFW,SAN,1171,4,13,0,N,0,,,,,
668,2008,6,12,4,1454,1420,1549,1505,AA,1429,N615AA,175,165,158,44,34,DFW,SAN,1171,3,14,0,N,0,33,0,10,0,1
669,2008,6,16,1,1514,1420,1558,1505,AA,1429,N5CSAA,164,165,152,53,54,DFW,SAN,1171,2,10,0,N,0,53,0,0,0,0
670,2008,6,17,2,1549,1420,1649,1505,AA,1429,N5DTAA,180,165,149,104,89,DFW,SAN,1171,2,29,0,N,0,0,13,15,0,76
671,2008,6,18,3,1532,1420,1623,1505,AA,1429,N5CJAA,171,165,155,78,72,DFW,SAN,1171,2,14,0,N,0,5,0,6,0,67
672,2008,6,19,4,1702,1420,1757,1505,AA,1429,N621AA,175,165,163,172,162,DFW,SAN,1171,2,10,0,N,0,0,70,10,0,92
673,2008,6,20,5,1506,1420,1600,1505,AA,1429,N5EHAA,174,165,156,55,46,DFW,SAN,1171,4,14,0,N,0,46,0,9,0,0
674,2008,6,22,7,1507,1420,1555,1505,AA,1429,N627AA,168,165,151,50,47,DFW,SAN,1171,5,12,0,N,0,3,0,3,0,44
675,2008,6,27,5,1433,1420,1520,1505,AA,1429,N5CBAA,167,165,153,15,13,DFW,SAN,1171,3,11,0,N,0,12,0,2,0,1
676,2008,6,29,7,1450,1420,1543,1505,AA,1429,N610AA,173,165,152,38,30,DFW,SAN,1171,4,17,0,N,0,30,0,8,0,0
677,2008,6,30,1,1504,1420,1552,1505,AA,1429,N5CTAA,168,165,157,47,44,DFW,SAN,1171,2,9,0,N,0,11,0,3,0,33
678,2008,6,4,3,914,900,1232,1225,AA,1430,N405AA,138,145,118,7,14,DFW,TPA,929,5,15,0,N,0,,,,,
679,2008,6,6,5,914,900,1233,1225,AA,1430,N431AA,139,145,124,8,14,DFW,TPA,929,5,10,0,N,0,,,,,
680,2008,6,7,6,909,900,1225,1225,AA,1430,N491AA,136,145,123,0,9,DFW,TPA,929,3,10,0,N,0,,,,,
681,2008,6,8,7,906,900,1237,1225,AA,1430,N511AA,151,145,123,12,6,DFW,TPA,929,4,24,0,N,0,,,,,
682,2008,6,10,2,921,900,1253,1225,AA,1430,N441AA,152,145,134,28,21,DFW,TPA,929,3,15,0,N,0,21,0,7,0,0
683,2008,6,12,4,910,900,1235,1225,AA,1430,N498AA,145,145,127,10,10,DFW,TPA,929,5,13,0,N,0,,,,,
684,2008,6,14,6,941,900,1318,1225,AA,1430,N559AA,157,145,128,53,41,DFW,TPA,929,3,26,0,N,0,41,0,12,0,0
685,2008,6,19,4,1008,900,1337,1225,AA,1430,N535AA,149,145,115,72,68,DFW,TPA,929,3,31,0,N,0,0,46,4,0,22
686,2008,6,20,5,930,900,1241,1225,AA,1430,N441AA,131,145,116,16,30,DFW,TPA,929,5,10,0,N,0,11,0,0,0,5
687,2008,6,21,6,916,900,1243,1225,AA,1430,N557AA,147,145,129,18,16,DFW,TPA,929,3,15,0,N,0,16,0,2,0,0
688,2008,6,22,7,907,900,1240,1225,AA,1430,N421AA,153,145,127,15,7,DFW,TPA,929,5,21,0,N,0,7,0,8,0,0
689,2008,6,24,2,911,900,1240,1225,AA,1430,N497AA,149,145,127,15,11,DFW,TPA,929,6,16,0,N,0,6,0,4,0,5
690,2008,6,27,5,906,900,1229,1225,AA,1430,N496AA,143,145,123,4,6,DFW,TPA,929,3,17,0,N,0,,,,,
691,2008,6,28,6,932,900,1245,1225,AA,1430,N493AA,133,145,116,20,32,DFW,TPA,929,3,14,0,N,0,20,0,0,0,0
692,2008,6,1,7,1547,1415,2000,1859,AA,1432,N555AA,193,224,176,61,92,DFW,EWR,1372,7,10,0,N,0,0,0,48,0,13
693,2008,6,2,1,1454,1415,1923,1859,AA,1432,N4YJAA,209,224,185,24,39,DFW,EWR,1372,12,12,0,N,0,4,0,0,0,20
694,2008,6,3,2,1453,1415,1932,1859,AA,1432,N4WAAA,219,224,194,33,38,DFW,EWR,1372,8,17,0,N,0,0,0,33,0,0
695,2008,6,4,3,1510,1415,2030,1859,AA,1432,N564AA,260,224,215,91,55,DFW,EWR,1372,9,36,0,N,0,0,0,91,0,0
696,2008,6,5,4,1431,1415,1934,1859,AA,1432,N598AA,243,224,191,35,16,DFW,EWR,1372,34,18,0,N,0,16,0,19,0,0
697,2008,6,6,5,1626,1415,2110,1859,AA,1432,N4XBAA,224,224,196,131,131,DFW,EWR,1372,12,16,0,N,0,0,0,106,0,25
698,2008,6,9,1,1441,1415,2126,1859,AA,1432,N439AA,345,224,193,147,26,DFW,EWR,1372,8,144,0,N,0,0,0,147,0,0
699,2008,6,10,2,1450,1415,1920,1859,AA,1432,N599AA,210,224,182,21,35,DFW,EWR,1372,7,21,0,N,0,0,0,21,0,0
700,2009,6,11,3,1543,1415,2020,1859,AA,1432,N4XNAA,217,224,186,81,88,DFW,EWR,1372,11,20,0,N,0,0,0,18,0,63
701,2009,6,12,4,1423,1415,1854,1859,AA,1432,N4XKAA,211,224,188,-5,8,DFW,EWR,1372,9,14,0,N,0,,,,,
702,2009,6,13,5,1503,1415,1929,1859,AA,1432,N4WWAA,206,224,182,30,48,DFW,EWR,1372,7,17,0,N,0,0,0,30,0,0
703,2009,6,15,7,1443,1415,2116,1859,AA,1432,N588AA,333,224,224,137,28,DFW,EWR,1372,17,92,0,N,0,6,0,109,0,22
704,2009,6,18,3,1437,1415,,1859,AA,1432,N3BDAA,,224,,,22,DFW,EWR,1372,,15,0,N,1,,,,,
705,2009,6,19,4,1425,1415,1844,1859,AA,1432,N227AA,199,224,184,-15,10,DFW,EWR,1372,4,11,0,N,0,,,,,
706,2009,6,23,1,1454,1415,2052,1859,AA,1432,N4XTAA,298,224,177,113,39,DFW,EWR,1372,4,117,0,N,0,0,0,88,0,25
707,2009,6,24,2,1501,1415,2042,1859,AA,1432,N4XXAA,281,224,192,103,46,DFW,EWR,1372,11,78,0,N,0,0,0,103,0,0
708,2009,6,25,3,1424,1415,1902,1859,AA,1432,N4XNAA,218,224,194,3,9,DFW,EWR,1372,8,16,0,N,0,,,,,
709,2009,6,28,6,1607,1415,2033,1859,AA,1432,N4XSAA,206,224,179,94,112,DFW,EWR,1372,12,15,0,N,0,0,0,51,0,43
710,2009,6,30,1,1429,1415,1853,1859,AA,1432,N4YDAA,204,224,184,-6,14,DFW,EWR,1372,6,14,0,N,0,,,,,
711,2009,6,1,7,1612,1515,1706,1615,AA,1433,N3BDAA,174,180,157,51,57,DFW,SNA,1205,5,12,0,N,0,23,0,0,0,28
712,2009,6,4,3,1536,1515,1702,1615,AA,1433,N3AMAA,206,180,184,47,21,DFW,SNA,1205,7,15,0,N,0,21,0,26,0,0
713,2009,6,5,4,1533,1515,1658,1615,AA,1433,N3CUAA,205,180,177,43,18,DFW,SNA,1205,9,19,0,N,0,18,0,25,0,0
714,2009,6,8,7,1538,1515,1646,1615,AA,1433,N3CRAA,188,180,168,31,23,DFW,SNA,1205,5,15,0,N,0,23,0,8,0,0
715,2009,6,12,4,1535,1515,1657,1615,AA,1433,N3CPAA,202,180,171,42,20,DFW,SNA,1205,7,24,0,N,0,12,0,22,0,8
716,2009,6,13,5,1535,1515,1650,1615,AA,1433,N3CFAA,195,180,168,35,20,DFW,SNA,1205,7,20,0,N,0,11,0,15,0,9
717,2009,6,15,7,1527,1515,1625,1615,AA,1433,N3BPAA,178,180,159,10,12,DFW,SNA,1205,8,11,0,N,0,,,,,
718,2009,6,16,1,1547,1515,1653,1615,AA,1433,N3AVAA,186,180,164,38,32,DFW,SNA,1205,5,17,0,N,0,0,0,38,0,0
719,2009,6,19,4,1645,1515,1759,1615,AA,1433,N3CGAA,194,180,165,104,90,DFW,SNA,1205,6,23,0,N,0,0,0,14,0,90
720,2009,6,21,6,1536,1515,1629,1615,AA,1433,N3BEAA,173,180,157,14,21,DFW,SNA,1205,5,11,0,N,0,,,,,
721,2009,6,23,1,1552,1515,1705,1615,AA,1433,N3BAAA,193,180,171,50,37,DFW,SNA,1205,6,16,0,N,0,37,0,13,0,0
722,2009,6,25,3,1552,1515,1657,1615,AA,1433,N3CRAA,185,180,164,42,37,DFW,SNA,1205,8,13,0,N,0,37,0,5,0,0
723,2009,6,26,4,1634,1515,1752,1615,AA,1433,N3CBAA,198,180,164,97,79,DFW,SNA,1205,7,27,0,N,0,79,0,18,0,0
724,2009,6,27,5,1530,1515,1640,1615,AA,1433,N3CUAA,190,180,161,25,15,DFW,SNA,1205,11,18,0,N,0,15,0,10,0,0
725,2009,6,8,7,751,740,1003,1005,AA,1435,N581AA,192,205,167,-2,11,PHL,DFW,1302,5,20,0,N,0,,,,,
726,2009,6,1,7,1158,1135,1522,1500,AA,1436,N512AA,144,145,121,22,23,DFW,CLT,936,9,14,0,N,0,22,0,0,0,0
727,2009,6,6,5,1259,1135,1613,1500,AA,1436,N516AA,134,145,117,73,84,DFW,CLT,936,7,10,0,N,0,0,0,0,0,73
728,2009,6,7,6,1153,1135,1515,1500,AA,1436,N560AA,142,145,121,15,18,DFW,CLT,936,8,13,0,N,0,9,0,0,0,6
729,2009,6,8,7,1155,1135,1533,1500,AA,1436,N486AA,158,145,129,33,20,DFW,CLT,936,10,19,0,N,0,20,0,13,0,0
730,2009,6,9,1,1156,1135,1546,1500,AA,1436,N586AA,170,145,124,46,21,DFW,CLT,936,8,38,0,N,0,10,0,25,0,11
731,2009,6,10,2,1148,1135,1517,1500,AA,1436,N477AA,149,145,125,17,13,DFW,CLT,936,12,12,0,N,0,3,0,4,0,10
732,2009,6,14,6,1230,1135,1555,1500,AA,1436,N415AA,145,145,122,55,55,DFW,CLT,936,7,16,0,N,0,17,0,0,0,38
733,2009,6,15,7,1158,1135,1524,1500,AA,1436,N512AA,146,145,127,24,23,DFW,CLT,936,2,17,0,N,0,23,0,1,0,0
734,2009,6,17,2,1146,1135,1621,1500,AA,1436,N506AA,215,145,124,81,11,DFW,CLT,936,3,88,0,N,0,9,0,70,0,2
735,2009,6,23,1,1259,1135,1629,1500,AA,1436,N4UBAA,150,145,125,89,84,DFW,CLT,936,7,18,0,N,0,21,0,5,0,63
736,2009,6,26,4,1339,1135,1711,1500,AA,1436,N502AA,152,145,127,131,124,DFW,CLT,936,7,18,0,N,0,14,0,7,0,110
737,2009,6,3,2,941,935,1057,1050,AA,1436,N555AA,76,75,60,7,6,ICT,DFW,328,9,7,0,N,0,,,,,
738,2009,6,6,5,1107,935,1225,1050,AA,1436,N516AA,78,75,52,95,92,ICT,DFW,328,16,10,0,N,0,92,0,3,0,0
739,2009,6,10,2,948,935,1110,1050,AA,1436,N477AA,82,75,49,20,13,ICT,DFW,328,22,11,0,N,0,13,0,7,0,0
740,2009,6,14,6,1027,935,1140,1050,AA,1436,N550AA,73,75,49,50,52,ICT,DFW,328,14,10,0,N,0,50,0,0,0,0
741,2009,6,26,4,1134,935,1250,1050,AA,1436,N502AA,76,75,52,120,119,ICT,DFW,328,11,13,0,N,0,119,0,1,0,0
742,2009,6,1,7,1253,1215,1308,1225,AA,1437,N493AA,135,130,113,43,38,DFW,TUS,813,4,18,0,N,0,36,0,5,0,2
743,2009,6,5,4,1224,1215,1248,1225,AA,1437,N537AA,144,130,127,23,9,DFW,TUS,813,5,12,0,N,0,9,0,14,0,0
744,2009,6,8,7,1236,1215,1255,1225,AA,1437,N556AA,139,130,114,30,21,DFW,TUS,813,5,20,0,N,0,21,0,9,0,0
745,2009,6,9,1,1304,1215,1321,1225,AA,1437,N432AA,137,130,112,56,49,DFW,TUS,813,4,21,0,N,0,49,0,7,0,0
746,2009,6,10,2,1224,1215,1231,1225,AA,1437,N507AA,127,130,112,6,9,DFW,TUS,813,3,12,0,N,0,,,,,
747,2009,6,12,4,1450,1215,1458,1225,AA,1437,N577AA,128,130,112,153,155,DFW,TUS,813,5,11,0,N,0,153,0,0,0,0
748,2009,6,14,6,1225,1215,1248,1225,AA,1437,N513AA,143,130,114,23,10,DFW,TUS,813,7,22,0,N,0,10,0,13,0,0
749,2009,6,19,4,1313,1215,1336,1225,AA,1437,N549AA,143,130,113,71,58,DFW,TUS,813,5,25,0,N,0,0,11,13,0,47
750,2009,6,23,1,1225,1215,1243,1225,AA,1437,N463AA,138,130,112,18,10,DFW,TUS,813,9,17,0,N,0,0,0,8,0,10
